publicID
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35467351
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35467251
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35466481
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35465951
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35464321
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35464071
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35462501
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35462361
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35462291
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35461361
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35460091
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35459761
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35457911
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35457501
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35457381
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35454781
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35454541
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35454381
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35454091
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453961
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453681
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453661
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453581
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453531
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453221
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453191
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453141
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35453071
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35452651
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35451831
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35451441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35451001
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35450901
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35450081
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35449711
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35449361
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35449271
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35449121
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35449041
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35448501
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35448371
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35448211
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35447961
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35447751
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35447371
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35447201
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35447041
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35446701
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35446651
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35446581
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35446331
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35445961
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35445241
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35440851
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35440661
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35440111
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35439591
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35438561
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35433601
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35431991
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35429871
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35427981
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35427581
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35425681
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35424851
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35422721
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35421991
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35421251
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35421001
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35420661
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35420511
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35420381
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35420271
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35420151
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35420091
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35419901
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35419621
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35419561
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35419441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35418821
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35418651
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35418441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35417951
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35414931
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35414731
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35413281
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35412781
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35412661
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35411411
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35411201
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35410841
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35410191
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35409821
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35409441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35408281
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35407321
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35406751
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35406731
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35406271
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35405141
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35404891
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35404441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35404021
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35403421
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35403051
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35402211
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35401661
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35401641
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35400591
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35398801
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35398201
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35398111
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35398011
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35397911
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35397741
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35397411
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35397361
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35396881
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35395901
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35394351
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35393761
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35393561
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35393241
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35392191
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35391841
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35391671
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390911
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390831
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390721
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390671
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390541
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390481
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390311
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35390141
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35389991
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35388851
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35388461
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35388041
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35386631
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35386181
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35385541
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35385131
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35382901
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35380831
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35380711
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35380101
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35379751
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35379621
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35378701
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35378611
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35378501
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35378201
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35377801
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35376891
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35373661
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35373411
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35373321
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35373001
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35372871
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35372731
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35372031
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35369731
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35369691
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35369451
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35369331
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35368391
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35367601
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35367441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35366611
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35365611
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35364441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35364101
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35363891
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35363121
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35363051
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35362921
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35362721
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35362041
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35361641
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35361681
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35361441
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35360461
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35359761
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35359151
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35358741
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35358371
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35358311
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35357541
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35357311
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35357151
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35356631
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35356501
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35355871
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35355671
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35355091
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35354521
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35354051
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35353831
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35353671
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35353251
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35353061
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35352001
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35351111
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35349401
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35348991
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35348941
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35348841
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35348721
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35348611
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35344891
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35343981
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35343361
smi:webservices.ingv.it/fdsnws/event/1/query?eventId=35343041
